state,LGA,market,latitude,longitude,pricetype,category,commodity,quantity,unit,year,month,price (NGN)
Oyo,Ibadan North,Sango,7.4,3.92,Wholesale,cereals and tubers,Rice (local),100.0,KG,2019,September,30000.0
Oyo,Ibadan North,Oje,7.4,3.92,Retail,cereals and tubers,Rice (local),2.7,KG,2019,September,740.0
Oyo,Ibadan North,Sango,7.4,3.92,Retail,cereals and tubers,Yam,2.5,KG,2019,September,212.0
Oyo,Ibadan North,Oje,7.4,3.92,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2019,September,14650.0
Oyo,Ibadan North,Bodija,7.4,3.92,Retail,pulses and nuts,Cowpeas (brown),1.0,KG,2019,September,293.0
Oyo,Ibadan North,Sango,7.4,3.92,Retail,pulses and nuts,Cowpeas (white),1.0,KG,2019,September,190.0
Oyo,Ibadan North,Bodija,7.4,3.92,Retail,pulses and nuts,Groundnuts (shelled),1.0,KG,2019,September,280.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,oil and fats,Oil (palm),1.0,L,2019,September,400.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,pulses and nuts,Beans (white),2.5,KG,2019,September,469.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Bananas,1.3,KG,2019,September,150.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Spinach,300.0,G,2019,September,50.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Tomatoes,0.5,KG,2019,September,50.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Watermelons,2.1,KG,2019,September,150.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,cereals and tubers,Millet,2.6,KG,2019,September,214.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,cereals and tubers,Yam,2.5,KG,2019,September,214.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,pulses and nuts,Beans (red),2.5,KG,2019,September,417.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Bananas,1.3,KG,2019,September,100.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Onions,0.5,KG,2019,September,34.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Spinach,300.0,G,2019,September,22.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,cereals and tubers,Rice (local),2.7,KG,2019,September,771.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,cereals and tubers,Sorghum,2.7,KG,2019,September,208.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,cereals and tubers,Yam,2.5,KG,2019,September,222.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,oil and fats,Oil (palm),1.0,L,2019,September,352.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,pulses and nuts,Beans (red),2.5,KG,2019,September,391.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,pulses and nuts,Beans (white),2.5,KG,2019,September,391.0
Yobe,Potiskum,Potiskum,11.71,11.08,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2019,September,12250.0
Yobe,Potiskum,Potiskum,11.71,11.08,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2019,September,12500.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Onions,0.5,KG,2019,September,219.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Oranges,400.0,G,2019,September,200.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Spinach,300.0,G,2019,September,50.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Tomatoes,0.5,KG,2019,September,125.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Watermelons,2.1,KG,2019,September,200.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,cereals and tubers,Rice (local),100.0,KG,2019,September,23800.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,cereals and tubers,"Rice (milled, local)",50.0,KG,2019,September,23800.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Retail,cereals and tubers,Yam,2.5,KG,2019,September,209.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Retail,oil and fats,Oil (palm),1.0,L,2019,September,341.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2019,September,13690.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Retail,pulses and nuts,Cowpeas (brown),1.0,KG,2019,September,139.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2019,September,13975.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Retail,pulses and nuts,Cowpeas (white),1.0,KG,2019,September,146.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Retail,pulses and nuts,Groundnuts (shelled),1.0,KG,2019,September,222.0
Adamawa,Hong,Mubi,10.27,13.26,Wholesale,cereals and tubers,Millet,100.0,KG,2019,October,12150.0
Adamawa,Hong,Mubi,10.27,13.26,Retail,cereals and tubers,Millet,2.6,KG,2019,October,338.0
Adamawa,Hong,Mubi,10.27,13.26,Retail,oil and fats,Oil (palm),1.0,L,2019,October,483.0
Adamawa,Hong,Mubi,10.27,13.26,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2019,October,13550.0
Adamawa,Hong,Mubi,10.27,13.26,Retail,pulses and nuts,Cowpeas (brown),1.0,KG,2019,October,140.0
Adamawa,Hong,Mubi,10.27,13.26,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2019,October,16000.0
Adamawa,Hong,Mubi,10.27,13.26,Wholesale,pulses and nuts,Groundnuts (shelled),100.0,KG,2019,October,19150.0
Borno,Biu,Biu,10.61,12.19,Retail,cereals and tubers,Millet,2.6,KG,2019,October,201.0
Borno,Biu,Biu,10.61,12.19,Wholesale,cereals and tubers,Rice (local),100.0,KG,2019,October,28080.0
Borno,Biu,Biu,10.61,12.19,Retail,cereals and tubers,Rice (local),2.7,KG,2019,October,744.0
Borno,Biu,Biu,10.61,12.19,Wholesale,cereals and tubers,Yam,100.0,KG,2019,October,30280.0
Borno,Biu,Biu,10.61,12.19,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2019,October,15592.0
Borno,Biu,Biu,10.61,12.19,Retail,pulses and nuts,Cowpeas (brown),1.0,KG,2019,October,171.0
Borno,Biu,Biu,10.61,12.19,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2019,October,16996.0
Borno,Biu,Biu,10.61,12.19,Retail,pulses and nuts,Cowpeas (white),1.0,KG,2019,October,177.0
Borno,Biu,Biu,10.61,12.19,Retail,pulses and nuts,Groundnuts (shelled),1.0,KG,2019,October,258.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Wholesale,cereals and tubers,Yam,100.0,KG,2019,October,38750.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Retail,cereals and tubers,Yam,2.5,KG,2019,October,279.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Retail,oil and fats,Oil (palm),1.0,L,2019,October,467.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Retail,pulses and nuts,Cowpeas (white),1.0,KG,2019,October,147.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Wholesale,pulses and nuts,Groundnuts (shelled),100.0,KG,2019,October,24000.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Retail,pulses and nuts,Groundnuts (shelled),1.0,KG,2019,October,238.0
Kaduna,Giwa,Giwa,11.28,7.42,Wholesale,cereals and tubers,Millet,100.0,KG,2019,October,8875.0
Kaduna,Giwa,Giwa,11.28,7.42,Retail,cereals and tubers,Millet,2.6,KG,2019,October,177.0
Kaduna,Giwa,Giwa,11.28,7.42,Wholesale,cereals and tubers,Rice (local),100.0,KG,2019,October,27500.0
Kaduna,Giwa,Giwa,11.28,7.42,Retail,cereals and tubers,Rice (local),2.7,KG,2019,October,563.0
Kaduna,Giwa,Giwa,11.28,7.42,Wholesale,cereals and tubers,"Rice (milled, local)",50.0,KG,2019,October,27500.0
Kaduna,Giwa,Giwa,11.28,7.42,Wholesale,cereals and tubers,Yam,100.0,KG,2019,October,16875.0
Kaduna,Giwa,Giwa,11.28,7.42,Retail,oil and fats,Oil (palm),1.0,L,2019,October,388.0
Kaduna,Giwa,Giwa,11.28,7.42,Retail,pulses and nuts,Cowpeas (brown),1.0,KG,2019,October,168.0
Kaduna,Giwa,Giwa,11.28,7.42,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2019,October,18125.0
Kaduna,Giwa,Giwa,11.28,7.42,Wholesale,pulses and nuts,Groundnuts (shelled),100.0,KG,2019,October,30625.0
Kaduna,Giwa,Giwa,11.28,7.42,Retail,pulses and nuts,Groundnuts (shelled),1.0,KG,2019,October,201.0
Kaduna,Lere,Saminaka,10.42,8.68,Wholesale,cereals and tubers,Millet,100.0,KG,2019,October,8768.0
Kaduna,Lere,Saminaka,10.42,8.68,Retail,cereals and tubers,Millet,2.6,KG,2019,October,276.0
Kaduna,Lere,Saminaka,10.42,8.68,Wholesale,cereals and tubers,Rice (local),100.0,KG,2019,October,29340.0
